,hor_cell_id,hor_cell_name,hor_id,hor_name,hor_ensembl,hor_uniprot,hor_gene_name,rec_id,rec_name,rec_ensembl,rec_uniprot,rec_gene_name,rec_cell_id,rec_cell_name
21227,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00018,bone marrow
21228,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00018,bone marrow
21229,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00018,bone marrow
21230,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00018,bone marrow
21231,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00018,bone marrow
21232,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00018,bone marrow
21233,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01322,G-protein coupled receptor 12,ENST00000405846,P47775,GPR12,ENC00020,brain
21234,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01322,G-protein coupled receptor 12,ENST00000405846,P47775,GPR12,ENC00020,brain
21235,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01322,G-protein coupled receptor 12,ENST00000405846,P47775,GPR12,ENC00020,brain
21236,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01322,G-protein coupled receptor 12,ENST00000405846,P47775,GPR12,ENC00020,brain
21237,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01322,G-protein coupled receptor 12,ENST00000405846,P47775,GPR12,ENC00020,brain
21238,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01322,G-protein coupled receptor 12,ENST00000405846,P47775,GPR12,ENC00020,brain
21239,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01322,G-protein coupled receptor 12,ENST00000405846,P47775,GPR12,ENC00020,brain
21240,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01322,G-protein coupled receptor 12,ENST00000405846,P47775,GPR12,ENC00020,brain
21241,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00020,brain
21242,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00020,brain
21243,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00020,brain
21244,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00020,brain
21245,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00020,brain
21246,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00020,brain
21247,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00020,brain
21248,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00020,brain
21249,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00020,brain
21250,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00020,brain
21251,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00020,brain
21252,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00020,brain
21253,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00020,brain
21254,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00020,brain
21255,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00020,brain
21256,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00020,brain
21257,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00020,brain
21258,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00020,brain
21259,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00020,brain
21260,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00020,brain
21261,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00020,brain
21262,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00020,brain
21263,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00020,brain
21264,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00020,brain
21265,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00020,brain
21266,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00020,brain
21267,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00020,brain
21268,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00020,brain
21269,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00020,brain
21270,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00020,brain
21271,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00020,brain
21272,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00020,brain
21273,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
21274,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
21275,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
21276,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
21277,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
21278,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
21279,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
21280,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics
21281,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00403,corpus callosum
21282,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00403,corpus callosum
21283,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00403,corpus callosum
21284,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00403,corpus callosum
21285,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00403,corpus callosum
21286,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00403,corpus callosum
21287,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00403,corpus callosum
21288,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00403,corpus callosum
21289,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00228,dendritic cell in lymphoid tissues
21290,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00228,dendritic cell in lymphoid tissues
21291,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00228,dendritic cell in lymphoid tissues
21292,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00228,dendritic cell in lymphoid tissues
21293,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00228,dendritic cell in lymphoid tissues
21294,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00228,dendritic cell in lymphoid tissues
21295,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00228,dendritic cell in lymphoid tissues
21296,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00228,dendritic cell in lymphoid tissues
21297,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00228,dendritic cell in lymphoid tissues
21298,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00228,dendritic cell in lymphoid tissues
21299,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00228,dendritic cell in lymphoid tissues
21300,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00228,dendritic cell in lymphoid tissues
21301,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00228,dendritic cell in lymphoid tissues
21302,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00228,dendritic cell in lymphoid tissues
21303,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00228,dendritic cell in lymphoid tissues
21304,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00228,dendritic cell in lymphoid tissues
21305,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00228,dendritic cell in lymphoid tissues
21306,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00228,dendritic cell in lymphoid tissues
21307,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00228,dendritic cell in lymphoid tissues
21308,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00228,dendritic cell in lymphoid tissues
21309,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00228,dendritic cell in lymphoid tissues
21310,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00228,dendritic cell in lymphoid tissues
21311,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00228,dendritic cell in lymphoid tissues
21312,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00228,dendritic cell in lymphoid tissues
21313,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00228,dendritic cell in lymphoid tissues
21314,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00228,dendritic cell in lymphoid tissues
21315,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00228,dendritic cell in lymphoid tissues
21316,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00228,dendritic cell in lymphoid tissues
21317,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00228,dendritic cell in lymphoid tissues
21318,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00228,dendritic cell in lymphoid tissues
21319,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00228,dendritic cell in lymphoid tissues
21320,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01319,Sphingosine 1-phosphate receptor 4,ENST00000246115,O95977,S1PR4,ENC00228,dendritic cell in lymphoid tissues
21321,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00228,dendritic cell in lymphoid tissues
21322,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00228,dendritic cell in lymphoid tissues
21323,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00228,dendritic cell in lymphoid tissues
21324,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00228,dendritic cell in lymphoid tissues
21325,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00228,dendritic cell in lymphoid tissues
21326,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00228,dendritic cell in lymphoid tissues
21327,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00228,dendritic cell in lymphoid tissues
21328,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR01320,Sphingosine 1-phosphate receptor 5,ENST00000333430,Q9H228,S1PR5,ENC00228,dendritic cell in lymphoid tissues
21329,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00219,eosinophil granulocyte
21330,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00219,eosinophil granulocyte
21331,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00219,eosinophil granulocyte
21332,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00219,eosinophil granulocyte
21333,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00219,eosinophil granulocyte
21334,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00219,eosinophil granulocyte
21335,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00219,eosinophil granulocyte
21336,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00219,eosinophil granulocyte
21337,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00219,eosinophil granulocyte
21338,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00219,eosinophil granulocyte
21339,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00219,eosinophil granulocyte
21340,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00219,eosinophil granulocyte
21341,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00219,eosinophil granulocyte
21342,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00219,eosinophil granulocyte
21343,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00219,eosinophil granulocyte
21344,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00759,Sphingosine 1-phosphate receptor 2,ENST00000317726,O95136,S1PR2,ENC00219,eosinophil granulocyte
21345,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00219,eosinophil granulocyte
21346,ENC00014,blood,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00219,eosinophil granulocyte
21347,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00219,eosinophil granulocyte
21348,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00219,eosinophil granulocyte
21349,ENC00306,lymph node,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00219,eosinophil granulocyte
21350,ENC00342,red blood cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00219,eosinophil granulocyte
21351,ENC00078,mast cell,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00219,eosinophil granulocyte
21352,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00757,Sphingosine 1-phosphate receptor 3,ENST00000375846,Q99500,S1PR3,ENC00219,eosinophil granulocyte
21353,ENC00013,platelet,ENH01131,sphingosine 1-phosphate,empty0,empty0,empty0,ENR00755,Sphingosine 1-phosphate receptor 1,ENST00000424264,P21453,S1PR1,ENC00244,epithelial cell
